INDEX,YEAR,MN,HR,DT,SLP,MSLP,DBT,WBT,DPT,RH,VP,DD,FFF,AW,VV,Cl,A,Cm,A,Ch,A,Dl,Dm,Dh,TC,h,c,a,Ht,RF,EVP,,
43003,2010,1,60,12,1013.7,1015.4,25.6,21.2,18.7,66,21.6,29,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,60,13,1015.1,1016.8,23,15.4,8.8,40,11.3,36,14,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,60,14,1014.1,1015.8,25,19,15,54,17,36,14,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,60,15,1015.3,1017,26.8,21.2,18,58,20.6,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,60,16,1016,1017.6,27.4,21.6,18.3,58,21,36,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,60,17,1015.9,1017.6,27,18.6,12.6,41,14.6,36,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,60,18,1014.1,1015.8,25.6,19.6,15.8,55,17.9,36,12,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,60,19,1011.5,1013.1,26.8,20.2,16.1,52,18.3,36,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,60,20,1013.7,1015.3,27.4,19.6,14.5,45,16.5,32,4,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,60,21,1011.8,1013.4,26.6,19,13.8,45,15.8,36,10,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,60,22,1012.8,1014.5,25.8,21.4,18.9,66,21.8,32,8,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,60,23,1011.9,1013.6,25.4,22,20.2,73,23.7,29,8,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,60,24,1010.8,1012.5,25.4,20,16.7,58,19,34,8,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,60,25,1011,1012.8,24.8,21.6,19.9,74,23.2,36,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,60,26,1011.9,1013.6,26.6,19.6,15.1,49,17.1,34,8,  ,95,0,0,3,2,0,0,0,9,0,2,9,3,932,3,2,60, ,   
43003,2010,1,60,27,1012.5,1014.2,27,19.4,14.3,46,16.3,36,6,  ,95,5,2,3,1,1,1,9,9,9,4,5,6,562,6,2,20, ,   
43003,2010,1,60,28,1012.6,1014.3,26.6,17.6,10.7,37,12.9,32,10,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,60,29,1012.8,1014.5,26.4,19.6,15.2,50,17.3,32,12,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,60,30,1012.2,1013.9,27.2,19.6,14.6,46,16.6,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,60,31,1012.3,1014,26.6,20,15.9,52,18.1,36,4,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,72,1,1010.7,1012.4,23.6,20,17.9,70,20.5,0,0,  ,95,0,0,3,2,0,0,0,9,0,2,9,3,932,3,2,60, ,   
43003,2010,1,72,2,1012.9,1014.6,25,22.4,21.1,79,25,0,0,  ,95,0,0,3,5,0,0,0,9,0,5,9,3,935,3,5,60, ,   
43003,2010,1,72,3,1013.6,1015.3,24.4,20.6,18.4,69,21.1,5,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,72,4,1011.1,1012.8,22.8,20.8,19.7,83,22.9,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,72,5,1009.6,1011.3,21.8,20.2,19.3,86,22.4,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,72,6,1008.5,1010.2,23,20,18.2,75,20.9,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,72,7,1011,1012.7,23.6,20,17.9,70,20.5,0,0,  ,95,0,0,3,2,0,0,0,9,0,2,9,3,932,3,2,60, ,   
43003,2010,1,72,8,1011.5,1013.2,22,18.6,16.4,71,18.6,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,72,9,1011.1,1012.8,22.6,19.8,18.1,76,20.8,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,72,10,1011.6,1013.3,23.2,20,18.1,73,20.8,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,72,11,1011.9,1013.6,24.4,21.8,20.4,78,24,0,0,  ,95,0,0,3,1,0,0,0,9,0,1,9,3,931,3,1,60, ,   
43003,2010,1,72,12,1014.9,1016.6,24.2,21.2,19.5,75,22.7,0,0,  ,95,0,0,3,2,0,0,0,9,0,2,9,3,932,3,2,60, ,   
43003,2010,1,72,13,1015.9,1017.6,20.6,15.2,11.2,55,13.3,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,72,14,1014.8,1016.5,21.2,18.2,16.2,73,18.3,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,72,15,1016.3,1018,24.4,21,19.1,72,22.1,0,0,  ,95,0,0,3,2,0,0,0,9,0,2,9,3,932,3,2,60, ,   
43003,2010,1,72,16,1016.7,1018.4,23.2,20,18.1,73,20.8,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,72,17,1016.7,1018.4,22,18,15.3,66,17.4,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,72,18,1014.2,1015.9,22,19.2,17.5,75,20,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,72,19,1012.4,1014.1,23.6,18.4,14.9,58,16.9,0,0,  ,95,0,0,3,2,0,0,0,9,0,2,9,3,932,3,2,60, ,   
43003,2010,1,72,20,1013.9,1015.6,24,19.4,16.5,63,18.8,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,72,21,1012.2,1013.9,22,18.4,16,69,18.2,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,72,22,1013.4,1015.1,22.6,19.4,17.5,73,20,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,72,23,1012.5,1014.2,23,20.6,19.2,79,22.2,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,72,24,1011.5,1013.2,21.2,18.2,16.2,73,18.4,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,72,26,1013.2,1014.9,22.8,18,14.7,60,16.7,0,0,  ,95,0,0,3,3,0,0,0,9,0,3,9,3,933,3,3,60, ,   
43003,2010,1,72,27,1012.9,1014.6,22.8,17.4,13.5,56,15.5,2,6,  ,95,0,0,3,5,0,0,0,9,0,5,9,3,935,3,5,60, ,   
43003,2010,1,72,28,1013.3,1015,21.2,16,12,55,14,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,72,29,1013.1,1014.9,23,19,16.5,67,18.8,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,72,30,1013.4,1015.1,23,19,16.5,67,18.8,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,72,31,1012.6,1014.3,22.4,18.2,15.4,64,17.5,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,84,1,1009,1010.7,20.4,18,16.4,78,18.6,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,84,2,1009.3,1011,22,19,17.1,74,19.5,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,84,3,1011.9,1013.6,24,21.4,20,78,23.4,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,84,4,1012.5,1014.2,21.8,19.4,18,79,20.6,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,84,5,1009.4,1011.1,20.6,19,18,85,20.6,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,84,6,1008.3,1010,20.4,19.4,18.8,91,21.7,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,84,7,1007.6,1009.3,24.2,18.8,15.2,57,17.3,32,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,84,8,1009.8,1011.5,22.6,19.4,17.5,73,20,0,0,  ,95,0,0,3,2,0,0,0,9,0,2,9,3,932,3,2,60, ,   
43003,2010,1,84,9,1009.9,1011.6,20,17.8,16.4,80,18.6,0,0,  ,95,0,0,3,3,0,0,0,9,0,3,9,3,933,3,3,60, ,   
43003,2010,1,84,10,1009.6,1011.3,19.8,17.6,16.1,79,18.3,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,84,11,1010.2,1011.9,21.8,19.4,18,79,20.6,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,84,12,1010.9,1012.6,24.8,22.8,21.8,83,26.1,0,0,  ,95,5,2,3,3,0,0,9,9,0,5,5,6,562,6,2,20, ,   
43003,2010,1,84,13,1013.3,1015,22.8,20,18.4,76,21.1,0,0,  ,95,0,0,3,2,0,0,0,9,0,2,9,3,932,3,2,60, ,   
43003,2010,1,84,14,1014.8,1016.5,18.4,14.6,11.5,64,13.6,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,84,15,1013.8,1015.5,20,17.6,16,78,18.2,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,84,16,1015.1,1016.8,23.6,20.2,18.2,72,20.9,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,84,17,1016,1017.7,21,19,17.8,82,20.4,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,84,18,1015.7,1017.4,18.4,16.2,14.6,79,16.6,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,84,19,1013.4,1015.1,19.6,17.8,16.6,83,18.9,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,84,20,1011.5,1013.2,20.4,17,14.6,69,16.6,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,84,21,1012.1,1013.8,20.8,17.6,15.4,71,17.5,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,84,22,1011.3,1013,20,17.4,15.6,76,17.7,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,84,23,1012,1013.7,19.6,17.6,16.3,81,18.5,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,84,24,1011.1,1012.8,20.2,18.8,17.9,87,20.5,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,84,25,1010.4,1012.1,18.6,17.2,16.3,86,18.5,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,84,26,1010.8,1012.5,18,16,14.6,80,16.6,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,84,27,1011.1,1012.7,20,17,14.9,72,16.9,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,84,28,1011.6,1013.3,21,16.8,13.7,63,15.7,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,84,29,1012.1,1013.8,18.6,15,12.1,66,14.1,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,84,30,1011.9,1013.6,20,17.4,15.6,76,17.7,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,1,84,31,1012.2,1013.9,20.4,18,16.4,78,18.6,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,0,1,1011,1012.7,20.4,18.4,17.1,82,19.5,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,0,2,1010.8,1012.5,23,20.4,18.9,78,21.8,36,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,0,3,1010.1,1011.8,19.4,18.4,17.8,90,20.4,36,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,0,4,1010.7,1012.4,18.6,17.4,16.6,88,18.9,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,0,5,1011.3,1013,20,18.4,17.4,85,19.9,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,0,6,1011.5,1013.2,21.4,20.2,19.5,89,22.7,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,0,7,1011.4,1013.1,21,18.4,16.7,77,19,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,0,8,1010.6,1012.3,20,18.6,17.7,87,20.2,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,0,9,1008.7,1010.4,21.2,20.4,20,93,23.4,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,0,10,1009,1010.7,23.2,21.8,21.1,88,25,36,4,  ,95,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,75, ,   
43003,2010,2,0,11,1009.9,1011.6,20.6,18,16.3,76,18.5,0,0,  ,95,0,0,0,0,1,3,0,0,9,3,9,0,903,0,3,75, ,   
43003,2010,2,0,12,1011.6,1013.3,20.2,19,18.3,89,21,0,0,  ,95,5,1,0,0,1,1,9,0,9,2,5,6,562,6,2,20, ,   
43003,2010,2,0,13,1010.4,1012.1,19.4,18,17.1,86,19.5,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,0,14,1009.3,1011,22,18,15.3,66,17.4,36,12,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,0,15,1008.1,1009.8,23.2,18.4,15.2,61,17.3,0,0,  ,95,0,0,3,2,0,0,0,9,0,2,9,3,932,3,2,60, ,   
43003,2010,2,0,16,1010,1011.7,21.4,15.4,10.4,50,12.6,36,4,  ,95,0,0,3,2,0,0,0,9,0,2,9,3,932,3,2,60, ,   
43003,2010,2,0,17,1010,1011.7,21.6,17.8,15.2,67,17.3,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,0,18,1009.3,1011,17.9,15.4,13.7,78,15.7,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,0,19,1009.8,1011.5,18.8,17.4,16.5,86,18.8,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,0,20,1010.1,1011.8,21.2,19,17.7,80,20.2,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,0,21,1010,1011.7,20.4,19.4,18.8,91,21.7,0,0,  ,94,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,0,22,1010.4,1012.1,22.2,21.2,20.7,91,24.1,0,0,  ,95,0,0,3,5,0,0,0,9,0,5,9,3,935,3,5,60, ,   
43003,2010,2,0,23,1009.2,1010.9,19.4,17.4,16.1,81,18.3,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,0,24,1009.4,1011.1,20,19.2,18.7,92,21.6,0,0,  ,94,5,2,0,0,0,0,9,0,0,2,5,6,562,6,2,20, ,   
43003,2010,2,0,25,1008.9,1010.6,20.4,18.8,17.8,85,20.4,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,0,26,1009.6,1011.3,22,20.2,19.2,84,22.2,36,8,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,0,27,1009,1010.7,19.4,18,17.1,86,19.5,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,0,28,1007.9,1009.6,19.8,17.4,15.8,78,17.9,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,12,1,1012.6,1014.3,22.2,19.6,18,77,20.6,0,0,2,95,0,0,3,2,0,0,0,9,0,2,9,3,932,3,2,60, ,   
43003,2010,2,12,2,1012,1013.7,22,18.6,16.4,71,18.6,0,0,3,94,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,12,3,1012.1,1013.8,22,20,18.8,82,21.7,0,0,3,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,12,4,1012.8,1014.5,21.8,20,19,84,22,0,0,2,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,12,5,1013.4,1015.1,19.6,18.4,17.6,88,20.1,0,0,2,94,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,12,6,1013.6,1015.3,22.2,20.6,19.7,86,22.9,0,0,2,95,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,75, ,   
43003,2010,2,12,7,1013.7,1015.4,23,19.6,17.5,71,20,9,4,2,95,0,0,3,2,1,1,0,9,9,3,9,3,932,3,2,60, ,   
43003,2010,2,12,8,1012.1,1013.8,21.8,19.8,18.6,82,21.4,0,0,0,94,0,0,3,1,1,3,0,9,9,4,9,3,931,3,1,60, ,   
43003,2010,2,12,9,1011,1012.7,22.8,22,21.6,93,25.8,0,0,2,94,0,0,0,0,1,3,0,0,9,3,9,0,903,0,3,75, ,   
43003,2010,2,12,10,1011.4,1012.9,23,21.4,20.5,86,24.1,0,0,4,95,5,2,3,2,1,2,9,9,9,6,5,6,562,6,2,20, ,   
43003,2010,2,12,11,1012,1013.7,22.4,18.8,16.5,69,18.8,0,0,5,95,0,0,3,1,1,3,0,9,9,4,9,3,931,3,1,60, ,   
43003,2010,2,12,12,1013.7,1015.4,22.4,20,18.6,79,21.4,0,0,2,95,6,4,0,0,0,0,9,0,0,4,5,6,564,6,4,20, ,   
43003,2010,2,12,13,1012.7,1013.9,21,19.4,18.5,86,21.3,0,0,3,95,0,0,0,0,1,1,0,0,9,1,9,0,901,0,1,75, ,   
43003,2010,2,12,14,1010.7,1012.4,22.6,17.4,13.7,57,15.7,0,0,5,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,12,15,1010.5,1012.2,22.2,18.2,15.5,66,17.6,0,0,5,95,8,2,3,2,1,1,9,9,9,5,5,6,562,6,2,20, ,   
43003,2010,2,12,16,1011.8,1013.5,22.6,15.8,10.2,45,12.4,0,0,4,95,8,1,3,3,1,2,9,9,9,6,5,6,561,6,1,20, ,   
43003,2010,2,12,17,1012.4,1014.1,22.8,16.8,12.3,51,14.3,0,0,6,95,5,2,3,2,1,2,9,9,9,6,5,6,562,6,2,20, ,   
43003,2010,2,12,18,1011.1,1012.8,20,16.6,14.1,69,16.1,0,0,4,95,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,75, ,   
43003,2010,2,12,19,1012.3,1014,21.2,18.2,16.2,73,18.4,0,0,2,95,0,0,3,2,1,3,0,9,9,5,9,3,932,3,2,60, ,   
43003,2010,2,12,20,1012.1,1013.8,20,18.4,17.4,85,19.9,0,0,1,95,0,0,0,0,1,3,0,0,9,3,9,0,903,0,3,75, ,   
43003,2010,2,12,21,1012,1013.7,21,20,19.4,91,22.5,0,0,1,94,0,0,0,0,1,3,0,0,9,3,9,0,903,0,3,75, ,   
43003,2010,2,12,22,1012.2,1013.9,24.4,23.2,22.6,90,27.4,0,0,2,94,5,3,3,2,0,0,9,9,0,5,5,6,563,6,3,20, ,   
43003,2010,2,12,23,1011.1,1012.8,22.6,20.8,19.8,84,23.1,36,4,3,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,12,24,1011.7,1013.4,22.4,20,18.6,79,21.4,34,6,4,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,12,25,1011.5,1013.2,22,19.4,17.8,77,20.4,0,0,5,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,12,26,1012,1013.7,22,19.4,17.8,77,20.4,0,0,5,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,12,27,1011.4,1012.9,22.2,19.6,18,77,20.6,0,0,2,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,12,28,1010.3,1012,24,19,15.8,60,17.9,0,0,2,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,24,1,1012.7,1014.4,30.2,22,17.3,46,19.7,0,0,  ,95,0,0,3,3,0,0,0,9,0,3,9,3,933,3,3,60, ,   
43003,2010,2,24,2,1012.3,1013.9,29.8,22,17.6,48,20.1,34,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,24,3,1012.5,1014.2,28.6,22.2,18.7,55,21.6,36,12,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,24,4,1012.7,1014.4,28.8,22.4,18.9,55,21.8,36,8,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,24,5,1013.9,1015.6,29,23.4,20.6,60,24.3,5,4,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,24,6,1014.1,1015.8,31.6,24.4,20.9,53,24.7,11,8,  ,95,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,75, ,   
43003,2010,2,24,7,1014.4,1016.1,31.6,24.4,20.9,53,24.7,11,10,  ,95,0,0,0,0,1,1,0,0,9,1,9,0,901,0,1,75, ,   
43003,2010,2,24,8,1012.7,1014.3,29.2,25.4,23.7,72,29.3,29,10,  ,95,0,0,0,0,1,3,0,0,9,3,9,0,903,0,3,75, ,   
43003,2010,2,24,9,1012,1013.7,27.8,24,22.2,72,26.7,32,12,  ,95,5,3,3,2,1,2,9,9,9,6,5,6,563,6,3,20, ,   
43003,2010,2,24,10,1011.6,1013.3,28,24,22.1,70,26.6,34,12,  ,95,5,2,3,2,1,2,9,9,9,6,5,6,562,6,2,20, ,   
43003,2010,2,24,11,1012.9,1014.5,27.4,21.4,18,56,20.6,32,10,  ,96,8,1,0,0,1,4,9,0,9,5,5,6,561,6,1,20, ,   
43003,2010,2,24,12,1014.4,1016.1,27,20.8,17.1,55,19.5,34,6,  ,95,5,3,0,0,0,0,9,0,0,3,5,6,563,6,3,20, ,   
43003,2010,2,24,13,1012.6,1014.3,28.2,20.4,15.5,46,17.6,9,4,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,24,14,1011.1,1012.8,29.6,18,8.7,27,11.4,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,24,15,1011.4,1013.1,27.8,17.2,8.4,30,11,32,8,  ,95,8,4,3,1,1,1,9,9,9,6,5,6,563,6,3,20, ,   
43003,2010,2,24,16,1011.9,1013.5,30.6,17.4,5.7,21,9.1,34,6,  ,95,0,0,3,3,1,1,0,9,9,4,9,3,933,3,3,60, ,   
43003,2010,2,24,17,1013,1014.7,31,17.4,5.2,20,8.8,36,6,  ,95,5,1,0,0,1,2,9,0,9,3,5,6,561,6,1,20, ,   
43003,2010,2,24,18,1011.5,1013.2,31,21.4,15.5,39,17.6,27,6,  ,95,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,75, ,   
43003,2010,2,24,19,1012.2,1013.9,30,20.6,14.6,39,16.6,27,6,  ,95,0,0,0,0,1,4,0,0,9,4,9,0,904,0,4,75, ,   
43003,2010,2,24,20,1012.6,1014.3,30.4,21.6,16.4,43,18.6,27,6,  ,95,0,0,0,0,1,3,0,0,9,3,9,0,903,0,3,75, ,   
43003,2010,2,24,21,1013,1014.7,29.6,24,21.2,61,25.2,27,12,  ,94,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,75, ,   
43003,2010,2,24,22,1012.3,1014,30.4,21.4,16,42,18.2,0,0,  ,95,0,0,3,2,1,3,0,9,9,5,9,3,932,3,2,60, ,   
43003,2010,2,24,23,1011.8,1013.5,29.2,24.2,21.8,64,26.1,32,12,  ,95,0,0,0,0,1,1,0,0,9,1,9,0,901,0,1,75, ,   
43003,2010,2,24,24,1012.1,1013.7,28,21,16.8,51,19.1,27,8,  ,96,8,2,0,0,1,1,9,0,9,3,5,6,561,6,1,20, ,   
43003,2010,2,24,25,1012.1,1013.8,28,21.4,17.6,53,20.1,27,8,  ,95,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,75, ,   
43003,2010,2,24,26,1012.3,1013.9,30.6,22.2,17.4,45,19.9,36,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,24,27,1011.2,1012.8,34.4,21.4,12.9,27,14.9,5,6,  ,95,0,0,0,0,1,1,0,0,9,1,9,0,901,0,1,75, ,   
43003,2010,2,24,28,1011,1012.6,35.2,21.4,12.2,25,14.2,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,36,1,1010.3,1011.9,31.4,23,18.4,46,21.1,34,16,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2010,2,36,2,1009.5,1011.1,30.6,24.4,21.4,58,25.5,29,14,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
